clip,id,frame,latitude,longitude
1_04_13_00,65,3971.0,-13.522814614274328,-71.9614403796931
1_04_13_00,65,3972.0,-13.522814613348954,-71.96144037992804
1_04_13_00,65,3973.0,-13.522814612548158,-71.96144038011481
1_04_13_00,65,3974.0,-13.522814611858594,-71.96144038025922
1_04_13_00,65,3975.0,-13.522814611268217,-71.96144038036647
1_04_13_00,65,3976.0,-13.522814610766153,-71.9614403804412
1_04_13_00,65,3977.0,-13.522814610342602,-71.96144038048762
1_04_13_00,65,3978.0,-13.522814609988739,-71.9614403805094
1_04_13_00,65,3979.0,-13.522814609696614,-71.96144038050997
1_04_13_00,65,3980.0,-13.522814609459068,-71.96144038049222
1_04_13_00,65,3981.0,-13.522814609269673,-71.96144038045885
1_04_13_00,65,3982.0,-13.522814609122655,-71.96144038041224
1_04_13_00,65,3983.0,-13.52281460901282,-71.96144038035445
1_04_13_00,65,3984.0,-13.522814608935526,-71.96144038028736
1_04_13_00,65,3985.0,-13.522814608886605,-71.96144038021264
1_04_13_00,65,3986.0,-13.52281460886233,-71.9614403801317
1_04_13_00,65,3987.0,-13.522814608859367,-71.96144038004586
1_04_13_00,65,3988.0,-13.522814608874747,-71.96144037995626
1_04_13_00,65,3989.0,-13.522814608905813,-71.96144037986387
1_04_13_00,65,3990.0,-13.522814608950208,-71.96144037976957
1_04_13_00,65,3991.0,-13.522814609005833,-71.96144037967409
1_04_13_00,65,3992.0,-13.522814609070828,-71.96144037957812
1_04_13_00,65,3993.0,-13.522814609143541,-71.96144037948218
1_04_13_00,65,3994.0,-13.522814609222515,-71.96144037938679
1_04_13_00,65,3995.0,-13.52281460930647,-71.96144037929237
1_04_13_00,65,3996.0,-13.522814609394267,-71.96144037919925
1_04_13_00,65,3997.0,-13.522814609484925,-71.96144037910776
1_04_13_00,65,3998.0,-13.522814609577567,-71.9614403790181
1_04_13_00,65,3999.0,-13.522814609671443,-71.96144037893049
1_04_13_00,65,4000.0,-13.52281460976589,-71.9614403788451
1_04_13_00,65,4001.0,-13.522814628805229,-71.96144033605819
1_04_13_00,65,4002.0,-13.522814645780626,-71.96144029792495
1_04_13_00,65,4003.0,-13.522814660894902,-71.96144026398734
1_04_13_00,65,4004.0,-13.522814674331874,-71.9614402338303
1_04_13_00,65,4005.0,-13.522814686258087,-71.96144020707777
1_04_13_00,65,4006.0,-13.52281467789924,-71.96144022604868
1_04_13_00,65,4007.0,-13.522814670374276,-71.96144024313801
1_04_13_00,65,4008.0,-13.52281468253448,-71.96144021585238
1_04_13_00,65,4009.0,-13.522814693321108,-71.96144019166027
1_04_13_00,65,4010.0,-13.52281470287159,-71.96144017025173
1_04_13_00,65,4011.0,-13.522814711310382,-71.96144015134595
1_04_13_00,65,4012.0,-13.522814718750148,-71.96144013468884
1_04_13_00,65,4013.0,-13.522814706375906,-71.96144016269157
1_04_13_00,65,4014.0,-13.522814695251132,-71.96144018787437
1_04_13_00,65,4015.0,-13.5228146852582,-71.96144021050235
1_04_13_00,65,4016.0,-13.522814676290087,-71.96144023081672
1_04_13_00,65,4017.0,-13.522814668249463,-71.96144024903684
1_04_13_00,65,4018.0,-13.522814693444614,-71.96144022645866
1_04_13_00,65,4019.0,-13.522814715873771,-71.96144020639741
1_04_13_00,65,4020.0,-13.522814735810126,-71.96144018860267
1_04_13_00,65,4021.0,-13.522814753501258,-71.96144017284763
1_04_13_00,65,4022.0,-13.522814736797583,-71.9614401978068
1_04_13_00,65,4023.0,-13.522814740710059,-71.96144017753753
1_04_13_00,65,4024.0,-13.522814744107363,-71.96144015957314
1_04_13_00,65,4025.0,-13.52281474704433,-71.96144014368252
1_04_13_00,65,4026.0,-13.522814744120138,-71.96144017606524
1_04_13_00,65,4027.0,-13.522814741421783,-71.96144020508345
1_04_13_00,65,4028.0,-13.522814738931539,-71.96144023105877
1_04_13_00,65,4029.0,-13.522814723167523,-71.96144025051684
1_04_13_00,65,4030.0,-13.522814709041699,-71.96144026789958
1_04_13_00,65,4031.0,-13.52281469639742,-71.9614402834081
1_04_13_00,65,4032.0,-13.522814698561232,-71.96144030099163
1_04_13_00,65,4033.0,-13.522814700472404,-71.96144031663978
1_04_13_00,65,4034.0,-13.522814702156506,-71.96144033054324
1_04_13_00,65,4035.0,-13.522814703636682,-71.96144034287487
1_04_13_00,65,4036.0,-13.522814691463523,-71.9614403500254
1_04_13_00,65,4037.0,-13.52281468058929,-71.96144035631238
1_04_13_00,65,4038.0,-13.52281467088798,-71.96144036182442
1_04_13_00,65,4039.0,-13.522814675717479,-71.96144037040789
1_04_13_00,65,4040.0,-13.522814680038113,-71.96144037795982
1_04_13_00,65,4041.0,-13.522814683898973,-71.96144038458597
1_04_13_00,65,4042.0,-13.52281468734464,-71.96144039038201
1_04_13_00,65,4043.0,-13.522814690415586,-71.96144039543448
1_04_13_00,65,4044.0,-13.522814693148531,-71.96144039982163
1_04_13_00,65,4045.0,-13.522814695576802,-71.96144040361416
1_04_13_00,65,4046.0,-13.522814697730611,-71.96144040687592
1_04_13_00,65,4047.0,-13.52281468616487,-71.96144040589891
1_04_13_00,65,4048.0,-13.52281467584055,-71.96144040490994
1_04_13_00,65,4049.0,-13.522814666636807,-71.96144040391574
1_04_13_00,65,4050.0,-13.522814658443952,-71.96144040292216
1_04_13_00,65,4051.0,-13.522814651162465,-71.96144040193431
1_04_13_00,65,4052.0,-13.522814644702066,-71.96144040095639
1_04_13_00,65,4053.0,-13.522814652455407,-71.96144040375809
1_04_13_00,65,4054.0,-13.522814659409468,-71.96144040616717
1_04_13_00,65,4055.0,-13.52281466564054,-71.96144040822631
1_04_13_00,65,4056.0,-13.522814671217938,-71.96144040997395
1_04_13_00,65,4057.0,-13.522814676204613,-71.9614404114448
1_04_13_00,65,4058.0,-13.522814699591155,-71.96144036996401
1_04_13_00,65,4059.0,-13.522814720432578,-71.96144033291743
1_04_13_00,65,4060.0,-13.52281473897949,-71.96144029987221
1_04_13_00,65,4061.0,-13.52281475545898,-71.96144027043594
1_04_13_00,65,4062.0,-13.522814770076778,-71.96144024425293
1_04_13_00,65,4063.0,-13.52281478301923,-71.96144022100087
1_04_13_00,65,4064.0,-13.52281479445507,-71.96144020038768
1_04_13_00,65,4065.0,-13.522814804537031,-71.96144018214885
1_04_13_00,65,4066.0,-13.522814799944305,-71.96144016227781
1_04_13_00,65,4067.0,-13.522814795724772,-71.96144014473384
1_04_13_00,65,4068.0,-13.522814791847772,-71.96144012928069
1_04_13_00,65,4069.0,-13.522814788285196,-71.96144011570445
1_04_13_00,65,4070.0,-13.522814785011269,-71.96144010381168
1_04_13_00,65,4071.0,-13.522814782002342,-71.9614400934274
1_04_13_00,65,4072.0,-13.52281476033138,-71.96144012702088
1_04_13_00,65,4073.0,-13.522814740933516,-71.96144015719642
1_04_13_00,65,4074.0,-13.522814742505414,-71.96144014163181
1_04_13_00,65,4075.0,-13.522814743881412,-71.96144012789638
1_04_13_00,65,4076.0,-13.522814745081932,-71.96144011580415
1_04_13_00,65,4077.0,-13.52281474612541,-71.96144010518682
1_04_13_00,65,4078.0,-13.52281474702851,-71.96144009589203
1_04_13_00,65,4079.0,-13.522814747806283,-71.96144008778208
1_04_13_00,65,4080.0,-13.522814748472307,-71.9614400807325
1_04_13_00,65,4081.0,-13.522814749038831,-71.96144007463083
1_04_13_00,65,4082.0,-13.5228147495169,-71.96144006937547
1_04_13_00,65,4083.0,-13.522814749916458,-71.96144006487476
1_04_13_00,65,4084.0,-13.522814750246463,-71.96144006104605
1_04_13_00,65,4085.0,-13.522814750514968,-71.96144005781473
1_04_13_00,65,4086.0,-13.522814750729227,-71.96144005511368
1_04_13_00,65,4087.0,-13.522814750895735,-71.96144005288242
1_04_13_00,65,4088.0,-13.522814751020338,-71.96144005106656
1_04_13_00,65,4089.0,-13.52281475110827,-71.96144004961717
1_04_13_00,65,4090.0,-13.522814751164221,-71.96144004849029
1_04_13_00,65,4091.0,-13.522814751192394,-71.96144004764653
1_04_13_00,65,4092.0,-13.522814751196533,-71.96144004705049
1_04_13_00,65,4093.0,-13.52281475117999,-71.96144004667055
1_04_13_00,65,4094.0,-13.522814751145754,-71.9614400464783
1_04_13_00,65,4095.0,-13.522814751096476,-71.96144004644842
1_04_13_00,65,4096.0,-13.52281475103453,-71.96144004655832
1_04_13_00,65,4097.0,-13.522814750962,-71.96144004678779
1_04_13_00,65,4098.0,-13.522814750880752,-71.96144004711893
1_04_13_00,65,4099.0,-13.52281475079242,-71.9614400475357
1_04_13_00,65,4100.0,-13.522814750698464,-71.96144004802403
1_04_13_00,65,4101.0,-13.522814750600142,-71.96144004857129
1_04_13_00,65,4102.0,-13.522814750498586,-71.96144004916646
1_04_13_00,65,4103.0,-13.522814750394762,-71.96144004979972
1_04_13_00,65,4104.0,-13.522814750289532,-71.96144005046249
1_04_13_00,65,4105.0,-13.522814750183628,-71.96144005114716
1_04_13_00,65,4106.0,-13.522814750077693,-71.96144005184722
1_04_13_00,65,4107.0,-13.52281474997228,-71.96144005255685
1_04_13_00,65,4108.0,-13.522814749867853,-71.96144005327108
1_04_13_00,65,4109.0,-13.522814749764812,-71.96144005398554
1_04_13_00,65,4110.0,-13.522814749663494,-71.96144005469654
1_04_13_00,65,4111.0,-13.522814749564187,-71.96144005540093
1_04_13_00,65,4112.0,-13.522814749467111,-71.96144005609598
1_04_13_00,65,4113.0,-13.52281474937246,-71.96144005677947
1_04_13_00,65,4114.0,-13.522814749280371,-71.96144005744941
1_04_13_00,65,4115.0,-13.522814749190971,-71.96144005810432
1_04_13_00,65,4116.0,-13.522814749104334,-71.96144005874291
1_04_13_00,65,4117.0,-13.522814749020528,-71.96144005936418
1_04_13_00,65,4118.0,-13.52281474893958,-71.96144005996737
1_04_13_00,65,4119.0,-13.522814748861506,-71.96144006055191
1_04_13_00,65,4120.0,-13.52281474878631,-71.96144006111739
1_04_13_00,65,4121.0,-13.522814748713973,-71.96144006166355
1_04_13_00,65,4122.0,-13.522814748644473,-71.96144006219036
1_04_13_00,65,4123.0,-13.522814748577755,-71.96144006269773
1_04_13_00,65,4124.0,-13.522814748513786,-71.96144006318583
1_04_13_00,65,4125.0,-13.522814748452506,-71.96144006365485
1_04_13_00,65,4126.0,-13.522814748393852,-71.96144006410502
1_04_13_00,65,4127.0,-13.52281474833776,-71.96144006453667
1_04_13_00,65,4128.0,-13.522814748284157,-71.96144006495018
1_04_13_00,65,4129.0,-13.522814748232976,-71.961440065346
1_04_13_00,65,4130.0,-13.522814748184134,-71.96144006572452
1_04_13_00,65,4131.0,-13.522814748137558,-71.96144006608623
1_04_13_00,65,4132.0,-13.522814748093166,-71.96144006643163
1_04_13_00,65,4133.0,-13.522814748050887,-71.96144006676123
1_04_13_00,65,4134.0,-13.522814748010639,-71.96144006707554
1_04_13_00,65,4135.0,-13.522814747972344,-71.9614400673751
1_04_13_00,65,4136.0,-13.522814747935927,-71.96144006766043
1_04_13_00,65,4137.0,-13.522814747901311,-71.96144006793206
1_04_13_00,65,4138.0,-13.52281474786842,-71.96144006819048
1_04_13_00,65,4139.0,-13.522814747837186,-71.96144006843626
1_04_13_00,65,4140.0,-13.522814747807532,-71.96144006866986
1_04_13_00,65,4141.0,-13.522814747779394,-71.96144006889183
1_04_13_00,65,4142.0,-13.522814747752703,-71.96144006910264
1_04_13_00,65,4143.0,-13.522814747727393,-71.96144006930275
1_04_13_00,65,4144.0,-13.52281472879294,-71.96144011211916
1_04_13_00,65,4145.0,-13.522814730825507,-71.9614401076664
1_04_13_00,65,4146.0,-13.522814732657798,-71.96144010365848
1_04_13_00,65,4147.0,-13.522814715394107,-71.96144014268896
1_04_13_00,65,4148.0,-13.522814700017431,-71.96144017745988
1_04_13_00,65,4149.0,-13.522814686342992,-71.961440208388
1_04_13_00,65,4150.0,-13.522814674203037,-71.96144023585177
1_04_13_00,65,4151.0,-13.522814663445326,-71.96144026019452
1_04_13_00,65,4152.0,-13.522814653931771,-71.96144028172787
1_04_13_00,65,4153.0,-13.522814645537167,-71.9614403007342
1_04_13_00,65,4154.0,-13.522814638148061,-71.96144031746955
1_04_13_00,65,4155.0,-13.52281463166167,-71.96144033216578
1_04_13_00,65,4156.0,-13.522814625984953,-71.96144034503284
1_04_13_00,65,4157.0,-13.522814621033707,-71.96144035626072
1_04_13_00,65,4158.0,-13.522814616731786,-71.96144036602128
1_04_13_00,65,4159.0,-13.522814613010354,-71.96144037446987
1_04_13_00,65,4160.0,-13.522814609807224,-71.96144038174684
1_04_13_00,65,4161.0,-13.522814607066252,-71.96144038797893
1_04_13_00,65,4162.0,-13.522814604736773,-71.96144039328047
1_04_13_00,65,4163.0,-13.522814602773101,-71.96144039775464
1_04_13_00,65,4164.0,-13.522814601134069,-71.96144040149436
1_04_13_00,65,4165.0,-13.522814599782604,-71.96144040458336
1_04_13_00,65,4166.0,-13.52281459868535,-71.96144040709694
1_04_13_00,65,4167.0,-13.522814597812308,-71.96144040910285
1_04_13_00,65,4168.0,-13.522814597136541,-71.96144041066191
1_04_13_00,65,4169.0,-13.522814596633872,-71.96144041182882
1_04_13_00,65,4170.0,-13.522814596282602,-71.96144041265248
1_04_13_00,65,4171.0,-13.522814596063323,-71.96144041317686
1_04_13_00,65,4172.0,-13.522814595958648,-71.96144041344117
1_04_13_00,65,4173.0,-13.522814595953044,-71.96144041348055
1_04_13_00,65,4174.0,-13.522814596032642,-71.96144041332634
1_04_13_00,65,4175.0,-13.522814596185086,-71.96144041300649
1_04_13_00,65,4176.0,-13.522814596399371,-71.96144041254587
1_04_13_00,65,4177.0,-13.52281459666572,-71.96144041196659
1_04_13_00,65,4178.0,-13.522814615924245,-71.96144036857514
1_04_13_00,65,4179.0,-13.522814614210652,-71.96144037245654
1_04_13_00,65,4180.0,-13.52281461272772,-71.96144037581695
1_04_13_00,65,4181.0,-13.52281461145074,-71.96144037871211
1_04_13_00,65,4182.0,-13.522814610357411,-71.9614403811923
1_04_13_00,65,4183.0,-13.522814609427613,-71.96144038330296
1_04_13_00,65,4184.0,-13.522814608643209,-71.96144038508506
1_04_13_00,65,4185.0,-13.522814607987849,-71.96144038657543
1_04_13_00,65,4186.0,-13.52281460744681,-71.96144038780734
1_04_13_00,65,4187.0,-13.52281460700685,-71.96144038881069
1_04_13_00,65,4188.0,-13.522814625602043,-71.96144034690546
1_04_13_00,65,4189.0,-13.52281464221232,-71.96144030947389
1_04_13_00,65,4190.0,-13.522814657031235,-71.96144027607967
1_04_13_00,65,4191.0,-13.522814670234299,-71.96144024632723
1_04_13_00,65,4192.0,-13.522814663050992,-71.96144026252801
1_04_13_00,65,4193.0,-13.522814675544849,-71.96144023437319
1_04_13_00,65,4194.0,-13.52281468665427,-71.96144020933862
1_04_13_00,65,4195.0,-13.522814696516546,-71.9614401871148
1_04_13_00,65,4196.0,-13.52281470525608,-71.96144016742142
1_04_13_00,65,4197.0,-13.522814712985546,-71.96144015000444
1_04_13_00,65,4198.0,-13.522814719806982,-71.96144013463393
1_04_13_00,65,4199.0,-13.522814725812749,-71.96144012110169
1_04_13_00,65,4200.0,-13.52281473108643,-71.96144010921937
1_04_13_00,65,4201.0,-13.522814735703626,-71.96144009881652
1_04_13_00,65,4202.0,-13.522814739732706,-71.96144008973909
1_04_13_00,65,4203.0,-13.522814743235458,-71.96144008184777
1_04_13_00,65,4204.0,-13.522814746267704,-71.9614400750168
1_04_13_00,65,4205.0,-13.522814748879851,-71.96144006913254
1_04_13_00,65,4206.0,-13.522814732207813,-71.9614401067173
1_04_13_00,65,4207.0,-13.522814736167492,-71.96144009779508
1_04_13_00,65,4208.0,-13.522814720716042,-71.96144013262806
1_04_13_00,65,4209.0,-13.522814706870806,-71.96144016384022
1_04_13_00,65,4210.0,-13.522814694478322,-71.96144019177748
1_04_13_00,65,4211.0,-13.522814683399082,-71.96144021675433
1_04_13_00,65,4212.0,-13.522814673506304,-71.96144023905659
1_04_13_00,65,4213.0,-13.522814664684809,-71.96144025894387
1_04_13_00,65,4214.0,-13.522814656830004,-71.96144027665193
1_04_13_00,65,4215.0,-13.522814649846955,-71.96144029239481
1_04_13_00,65,4216.0,-13.52281464364951,-71.96144030636671
1_04_13_00,65,4217.0,-13.522814638159522,-71.96144031874377
1_04_13_00,65,4218.0,-13.522814633306147,-71.96144032968573
1_04_13_00,65,4219.0,-13.522814629025177,-71.96144033933729
1_04_13_00,65,4220.0,-13.522814625258436,-71.9614403478296
1_04_13_00,65,4221.0,-13.522814621953263,-71.96144035528137
1_04_13_00,65,4222.0,-13.522814632536129,-71.96144036556662
1_04_13_00,65,4223.0,-13.522814642025653,-71.96144037460654
1_04_13_00,65,4224.0,-13.522814637052393,-71.9614403787629
1_04_13_00,65,4225.0,-13.52281463264917,-71.96144038232731
1_04_13_00,65,4226.0,-13.522814628758754,-71.96144038536431
1_04_13_00,65,4227.0,-13.522814625329287,-71.96144038793227
1_04_13_00,65,4228.0,-13.522814622313817,-71.96144039008367
1_04_13_00,65,4229.0,-13.522814619669825,-71.96144039186585
1_04_13_00,65,4230.0,-13.522814617358845,-71.9614403933214
1_04_13_00,65,4231.0,-13.522814615346096,-71.96144039448863
1_04_13_00,65,4232.0,-13.52281461360012,-71.96144039540197
1_04_13_00,65,4233.0,-13.522814612092503,-71.96144039609227
1_04_13_00,65,4234.0,-13.522814610797592,-71.9614403965873
1_04_13_00,65,4235.0,-13.522814609692224,-71.96144039691188
1_04_13_00,65,4236.0,-13.522814608755512,-71.96144039708823
1_04_13_00,65,4237.0,-13.522814607968634,-71.96144039713624
1_04_13_00,65,4238.0,-13.522814607314626,-71.96144039707366
1_04_13_00,65,4239.0,-13.522814606778224,-71.9614403969163
1_04_13_00,65,4240.0,-13.522814606345701,-71.96144039667831
1_04_13_00,65,4241.0,-13.522814606004715,-71.96144039637221
1_04_13_00,65,4242.0,-13.52281460574418,-71.9614403960091
1_04_13_00,65,4243.0,-13.52281460555416,-71.96144039559887
1_04_13_00,65,4244.0,-13.522814605425745,-71.96144039515025
1_04_13_00,65,4245.0,-13.522814605350955,-71.9614403946709
1_04_13_00,65,4246.0,-13.522814605322653,-71.96144039416765
1_04_13_00,65,4247.0,-13.522814605334466,-71.96144039364641
1_04_13_00,65,4248.0,-13.5228146053807,-71.96144039311238
1_04_13_00,65,4249.0,-13.522814605456302,-71.96144039257014
1_04_13_00,65,4250.0,-13.522814605556755,-71.96144039202362
1_04_13_00,65,4251.0,-13.522814605678056,-71.96144039147622
1_04_13_00,65,4252.0,-13.522814605816658,-71.96144039093089
1_04_13_00,65,4253.0,-13.522814605969423,-71.96144039039018
1_04_13_00,65,4254.0,-13.522814606133574,-71.9614403898562
1_04_13_00,65,4255.0,-13.522814606306666,-71.96144038933073
1_04_13_00,65,4256.0,-13.522814619962196,-71.96144039258172
1_04_13_00,65,4257.0,-13.522814645632394,-71.9614403992007
1_04_13_00,65,4258.0,-13.52281466851906,-71.96144040505311
1_04_13_00,65,4259.0,-13.522814688894966,-71.96144041021643
1_04_13_00,65,4260.0,-13.522814707007498,-71.96144041476072
1_04_13_00,65,4261.0,-13.522814696137086,-71.96144041121866
1_04_13_00,65,4262.0,-13.522814686359379,-71.96144040799693
1_04_13_00,65,4263.0,-13.522814677571528,-71.9614404050672
1_04_13_00,65,4264.0,-13.522814669680006,-71.96144040240358
1_04_13_00,65,4265.0,-13.522814662599783,-71.96144039998254
1_04_13_00,65,4266.0,-13.52281465625357,-71.96144039778251
1_04_13_00,65,4267.0,-13.522814650571126,-71.96144039578381
1_04_13_00,65,4268.0,-13.52281465896263,-71.96144039773458
1_04_13_00,65,4269.0,-13.522814679904952,-71.96144040320891
1_04_13_00,65,4270.0,-13.522814698550736,-71.96144040805667
1_04_13_00,65,4271.0,-13.522814688182011,-71.9614404048098
1_04_13_00,65,4272.0,-13.522814678876617,-71.9614404018749
1_04_13_00,65,4273.0,-13.522814684006384,-71.96144040298907
1_04_13_00,65,4274.0,-13.522814675069519,-71.96144040018555
1_04_13_00,65,4275.0,-13.52281466706276,-71.96144039765562
1_04_13_00,65,4276.0,-13.522814659896934,-71.96144039537394
1_04_13_00,65,4277.0,-13.522814672428554,-71.96144035061383
1_04_13_00,65,4278.0,-13.522814678123904,-71.96144035716792
1_04_13_00,65,4279.0,-13.5228146831765,-71.96144036304318
1_04_13_00,65,4280.0,-13.522814687650461,-71.96144036830457
1_04_13_00,65,4281.0,-13.522814691603886,-71.96144037301104
1_04_13_00,65,4282.0,-13.522814695089409,-71.9614403772162
1_04_13_00,65,4283.0,-13.522814698154702,-71.96144038096868
1_04_13_00,65,4284.0,-13.522814700842904,-71.96144038431267
1_04_13_00,65,4285.0,-13.522814703193058,-71.9614403872882
1_04_13_00,65,4286.0,-13.522814705240457,-71.9614403899316
1_04_13_00,65,4287.0,-13.522814707017027,-71.96144039227588
1_04_13_00,65,4288.0,-13.522814708551588,-71.96144039435086
1_04_13_00,65,4289.0,-13.522814709870183,-71.96144039618366
1_04_13_00,65,4290.0,-13.522814710996306,-71.96144039779881
1_04_13_00,65,4291.0,-13.522814711951147,-71.96144039921847
1_04_13_00,65,4292.0,-13.522814712753814,-71.96144040046278
1_04_13_00,65,4293.0,-13.522814713421509,-71.96144040154992
1_04_13_00,65,4294.0,-13.522814713969723,-71.96144040249631
1_04_13_00,65,4295.0,-13.522814714412394,-71.96144040331686
1_04_13_00,65,4296.0,-13.52281471476204,-71.96144040402493
1_04_13_00,65,4297.0,-13.522814715029906,-71.9614404046327
1_04_13_00,65,4298.0,-13.522814715226083,-71.96144040515107
1_04_13_00,65,4299.0,-13.522814715359612,-71.96144040558991
1_04_13_00,65,4300.0,-13.522814715438594,-71.96144040595817
1_04_13_00,65,4301.0,-13.522814715470275,-71.96144040626379
